session_duration,page_navigation_rate,input_field_activity,mouse_click_frequency,suspicious_input_patterns,form_submission_rate,csrf_token_presence,unusual_headers,client_error_rate,failed_login_attempts,unusual_sql_queries,response_time,server_error_rate,request_rate,unusual_http_methods,ip_reputation_score,brute_force_signatures,suspicious_file_uploads,is_attack
354,5,21,44,0,2,1,0,0,1,0,687,0,33,0,92,0,0,0
586,3,16,43,0,0,1,0,4,0,0,272,0,45,0,98,0,0,0
440,3,14,16,0,2,1,0,3,1,0,463,1,27,0,84,0,0,0
2,7,1,0,1,4,0,1,7,5,1,2222,12,162,1,32,1,1,1
93,4,11,5,0,2,1,0,2,1,0,627,1,46,0,90,0,0,0
31,7,3,5,1,8,0,1,13,8,1,1208,11,100,1,26,1,1,1
92,2,5,40,0,0,1,0,4,1,0,444,0,49,0,98,0,0,0
532,1,6,38,0,2,1,0,3,0,0,391,0,43,0,91,0,0,0
421,4,33,16,0,0,1,0,2,1,0,648,1,25,0,93,0,0,0
485,3,37,36,0,1,1,0,1,0,0,156,0,28,0,89,0,0,0
553,2,24,32,0,2,1,0,0,1,0,282,1,13,0,95,0,0,0
17,9,0,3,1,6,0,1,13,3,1,2287,6,490,1,20,1,1,1
167,3,19,19,0,2,1,0,1,1,0,121,1,31,0,72,0,0,0
297,5,29,19,0,2,1,0,4,1,0,530,1,10,0,87,0,0,0
313,5,35,9,0,0,1,0,1,1,0,318,1,14,0,76,0,0,0
32,10,4,6,1,6,0,1,10,8,1,1805,9,324,1,49,1,1,1
562,4,15,32,0,0,1,0,4,0,0,100,1,41,0,72,0,0,0
282,4,12,29,0,0,1,0,2,1,0,759,0,25,0,79,0,0,0
380,1,7,49,0,0,1,0,3,1,0,670,1,15,0,83,0,0,0
175,2,7,15,0,1,1,0,3,0,0,626,0,23,0,93,0,0,0
28,12,3,1,1,4,0,1,13,8,1,1567,13,409,1,41,1,1,1
458,5,14,28,0,1,1,0,2,0,0,276,1,16,0,81,0,0,0
19,10,1,8,1,5,0,1,12,6,1,1040,9,172,1,2,1,1,1
44,9,1,2,1,3,0,1,12,4,1,1237,9,132,1,5,1,1,1
21,10,0,5,1,8,0,1,10,4,1,1607,12,110,1,27,1,1,1
444,5,30,19,0,2,1,0,0,1,0,656,0,14,0,83,0,0,0
38,12,4,1,1,3,0,1,10,3,1,2961,12,262,1,3,1,1,1
18,6,0,2,1,3,0,1,11,9,1,802,8,256,1,3,1,1,1
38,10,0,9,1,7,0,1,7,8,1,1372,5,493,1,9,1,1,1
408,3,29,34,0,2,1,0,3,0,0,181,0,48,0,87,0,0,0
525,5,21,7,0,1,1,0,3,1,0,430,0,15,0,91,0,0,0
287,4,29,8,0,0,1,0,0,1,0,630,1,18,0,77,0,0,0
450,3,36,17,0,2,1,0,4,0,0,714,1,17,0,97,0,0,0
396,5,5,11,0,2,1,0,2,0,0,248,0,49,0,83,0,0,0
583,2,26,40,0,1,1,0,2,0,0,410,1,22,0,86,0,0,0
47,11,0,5,1,9,0,1,8,7,1,2456,14,337,1,5,1,1,1
565,1,36,8,0,0,1,0,0,1,0,712,0,10,0,93,0,0,0
35,11,0,6,1,6,0,1,5,7,1,2671,7,134,1,27,1,1,1
474,5,13,36,0,2,1,0,3,1,0,735,0,39,0,70,0,0,0
39,10,2,3,1,5,0,1,12,3,1,818,10,402,1,0,1,1,1
87,1,29,36,0,1,1,0,1,1,0,148,0,22,0,73,0,0,0
34,9,2,6,1,7,0,1,7,5,1,1948,8,157,1,26,1,1,1
43,14,0,9,1,5,0,1,12,9,1,826,5,183,1,18,1,1,1
25,5,2,5,1,9,0,1,11,7,1,2607,10,135,1,46,1,1,1
47,6,4,7,1,4,0,1,11,6,1,990,5,154,1,40,1,1,1
512,2,21,41,0,2,1,0,0,1,0,359,1,34,0,77,0,0,0
412,5,19,35,0,0,1,0,3,1,0,661,1,31,0,85,0,0,0
544,1,27,21,0,1,1,0,4,0,0,207,1,37,0,88,0,0,0
145,2,8,25,0,0,1,0,4,0,0,716,0,35,0,82,0,0,0
48,13,0,6,1,8,0,1,10,5,1,2385,13,113,1,29,1,1,1
314,1,21,24,0,2,1,0,0,1,0,517,0,24,0,80,0,0,0
254,5,21,18,0,2,1,0,1,1,0,594,1,32,0,81,0,0,0
526,5,11,39,0,2,1,0,2,0,0,102,0,24,0,86,0,0,0
436,2,18,9,0,1,1,0,4,0,0,342,0,45,0,86,0,0,0
35,7,2,6,1,5,0,1,12,6,1,2181,14,224,1,22,1,1,1
147,5,10,19,0,1,1,0,2,0,0,554,1,12,0,90,0,0,0
16,11,0,3,1,9,0,1,13,3,1,1331,8,450,1,12,1,1,1
230,5,18,8,0,1,1,0,3,1,0,603,1,25,0,98,0,0,0
15,8,1,8,1,6,0,1,5,5,1,1522,7,423,1,30,1,1,1
47,11,4,2,1,8,0,1,5,4,1,2922,5,404,1,46,1,1,1
580,5,5,37,0,1,1,0,3,1,0,111,0,26,0,78,0,0,0
2,9,4,9,1,4,0,1,7,4,1,2848,14,358,1,39,1,1,1
31,11,4,3,1,8,0,1,11,9,1,1775,13,200,1,48,1,1,1
445,1,15,47,0,1,1,0,3,1,0,775,1,10,0,77,0,0,0
440,5,16,45,0,0,1,0,2,1,0,777,1,47,0,77,0,0,0
117,2,5,38,0,0,1,0,3,1,0,483,0,33,0,94,0,0,0
39,10,1,8,1,3,0,1,6,6,1,1029,7,409,1,42,1,1,1
539,3,12,21,0,2,1,0,0,1,0,118,1,18,0,73,0,0,0
499,2,16,7,0,1,1,0,1,1,0,525,0,11,0,87,0,0,0
356,2,34,6,0,0,1,0,2,0,0,243,1,30,0,71,0,0,0
32,5,2,0,1,8,0,1,10,3,1,2396,7,363,1,30,1,1,1
584,2,6,14,0,2,1,0,3,0,0,478,0,16,0,91,0,0,0
310,2,17,11,0,0,1,0,4,1,0,627,0,38,0,86,0,0,0
254,1,32,27,0,0,1,0,0,1,0,472,0,38,0,87,0,0,0
20,7,0,7,1,6,0,1,8,3,1,1832,6,416,1,14,1,1,1
389,1,24,48,0,2,1,0,4,1,0,162,1,15,0,86,0,0,0
413,5,21,33,0,1,1,0,3,0,0,725,1,45,0,94,0,0,0
542,5,6,31,0,0,1,0,0,1,0,310,1,24,0,79,0,0,0
463,2,34,48,0,2,1,0,3,1,0,690,1,20,0,70,0,0,0
323,4,29,20,0,1,1,0,1,0,0,159,0,26,0,72,0,0,0
591,5,34,31,0,2,1,0,2,0,0,673,0,46,0,90,0,0,0
26,11,0,3,1,8,0,1,5,5,1,1967,10,354,1,44,1,1,1
136,2,38,25,0,2,1,0,4,1,0,310,0,11,0,91,0,0,0
28,13,4,7,1,6,0,1,14,3,1,2980,7,361,1,39,1,1,1
41,13,1,3,1,9,0,1,11,7,1,1902,9,307,1,10,1,1,1
230,2,33,22,0,1,1,0,4,1,0,778,0,31,0,81,0,0,0
496,1,10,7,0,2,1,0,1,1,0,607,1,40,0,86,0,0,0
22,13,1,3,1,6,0,1,5,4,1,2510,8,330,1,32,1,1,1
177,2,34,49,0,0,1,0,2,1,0,572,1,22,0,70,0,0,0
64,4,21,34,0,0,1,0,3,0,0,567,0,20,0,87,0,0,0
414,2,11,12,0,1,1,0,0,0,0,565,0,29,0,90,0,0,0
443,4,32,39,0,2,1,0,0,0,0,634,1,41,0,81,0,0,0
1,8,2,6,1,6,0,1,9,3,1,1216,9,304,1,38,1,1,1
238,3,37,23,0,1,1,0,2,1,0,477,1,16,0,74,0,0,0
500,3,25,49,0,0,1,0,4,1,0,448,1,31,0,97,0,0,0
440,3,11,20,0,2,1,0,2,1,0,594,1,15,0,85,0,0,0
212,2,38,8,0,2,1,0,2,0,0,347,1,15,0,86,0,0,0
173,5,38,24,0,1,1,0,2,0,0,522,1,21,0,92,0,0,0
145,1,27,9,0,0,1,0,2,0,0,651,1,36,0,95,0,0,0
534,5,7,23,0,0,1,0,0,0,0,529,0,24,0,80,0,0,0
43,5,21,17,0,1,1,0,1,0,0,381,1,24,0,91,0,0,0
207,2,22,21,0,1,1,0,1,1,0,796,1,34,0,92,0,0,0
16,11,0,3,1,4,0,1,5,7,1,1354,6,432,1,12,1,1,1
8,14,0,9,1,9,0,1,6,5,1,1017,5,416,1,40,1,1,1
353,4,31,35,0,0,1,0,3,0,0,659,1,28,0,86,0,0,0
568,3,12,13,0,1,1,0,2,0,0,455,0,16,0,92,0,0,0
396,3,32,17,0,0,1,0,2,0,0,293,1,12,0,94,0,0,0
564,4,13,27,0,1,1,0,1,0,0,239,1,48,0,80,0,0,0
450,1,27,28,0,0,1,0,4,0,0,306,1,18,0,71,0,0,0
176,3,20,40,0,1,1,0,1,1,0,511,1,44,0,78,0,0,0
452,5,15,29,0,0,1,0,0,1,0,602,0,21,0,75,0,0,0
26,8,4,5,1,6,0,1,9,9,1,1540,14,247,1,29,1,1,1
46,11,0,3,1,3,0,1,10,3,1,1885,12,195,1,2,1,1,1
431,5,36,10,0,0,1,0,1,0,0,704,1,41,0,88,0,0,0
44,5,0,9,1,7,0,1,12,4,1,1710,11,415,1,39,1,1,1
181,1,15,9,0,0,1,0,3,0,0,288,1,26,0,74,0,0,0
42,11,4,7,1,9,0,1,14,4,1,1409,5,476,1,13,1,1,1
444,5,31,16,0,0,1,0,4,0,0,504,1,21,0,99,0,0,0
341,1,37,40,0,0,1,0,4,0,0,473,0,36,0,81,0,0,0
353,5,20,33,0,0,1,0,3,0,0,543,1,27,0,78,0,0,0
508,3,24,7,0,1,1,0,2,0,0,356,0,13,0,81,0,0,0
115,1,8,5,0,1,1,0,1,1,0,291,0,22,0,98,0,0,0
34,14,4,1,1,7,0,1,13,8,1,1892,9,333,1,41,1,1,1
230,4,33,47,0,1,1,0,1,1,0,697,0,33,0,97,0,0,0
138,2,29,27,0,2,1,0,0,1,0,137,1,37,0,97,0,0,0
260,1,29,41,0,1,1,0,1,0,0,532,1,43,0,81,0,0,0
388,4,23,28,0,2,1,0,3,0,0,726,0,35,0,72,0,0,0
543,3,19,26,0,2,1,0,3,1,0,508,0,47,0,90,0,0,0
192,1,36,31,0,0,1,0,2,0,0,250,0,21,0,97,0,0,0
278,3,31,32,0,0,1,0,3,1,0,208,1,16,0,96,0,0,0
361,4,19,21,0,1,1,0,1,1,0,509,0,16,0,73,0,0,0
35,10,2,7,1,6,0,1,13,4,1,2301,14,130,1,22,1,1,1
19,12,0,5,1,6,0,1,6,3,1,2680,13,256,1,10,1,1,1
214,2,35,19,0,2,1,0,1,1,0,493,1,24,0,99,0,0,0
25,13,0,5,1,8,0,1,11,9,1,2210,12,320,1,25,1,1,1
223,4,22,5,0,1,1,0,0,0,0,584,1,41,0,83,0,0,0
589,2,19,18,0,2,1,0,3,1,0,479,0,21,0,83,0,0,0
21,5,0,7,1,7,0,1,8,7,1,1516,10,327,1,7,1,1,1
184,2,6,26,0,1,1,0,2,1,0,260,1,39,0,85,0,0,0
455,3,15,36,0,1,1,0,1,0,0,571,0,47,0,78,0,0,0
16,12,0,6,1,4,0,1,13,3,1,2680,5,409,1,19,1,1,1
45,8,4,6,1,9,0,1,14,3,1,2528,10,331,1,12,1,1,1
115,2,12,8,0,2,1,0,4,0,0,635,0,23,0,97,0,0,0
5,6,1,2,1,9,0,1,11,5,1,2083,11,438,1,13,1,1,1
254,4,22,41,0,1,1,0,2,0,0,695,0,10,0,93,0,0,0
96,5,28,42,0,1,1,0,3,0,0,516,0,28,0,95,0,0,0
33,6,0,0,1,7,0,1,9,9,1,1320,9,251,1,47,1,1,1
254,5,19,47,0,0,1,0,3,0,0,579,0,26,0,74,0,0,0
32,4,37,18,0,0,1,0,0,0,0,282,0,38,0,76,0,0,0
24,13,3,1,1,4,0,1,6,6,1,1113,8,230,1,14,1,1,1
350,1,39,11,0,1,1,0,1,0,0,766,0,10,0,95,0,0,0
38,7,2,7,1,9,0,1,8,6,1,2813,14,381,1,40,1,1,1
543,5,13,33,0,0,1,0,4,1,0,542,0,20,0,74,0,0,0
29,14,2,8,1,4,0,1,9,8,1,2228,13,420,1,41,1,1,1
25,6,3,8,1,7,0,1,12,7,1,2600,9,135,1,43,1,1,1
18,13,4,6,1,6,0,1,10,9,1,1400,13,466,1,5,1,1,1
4,6,2,8,1,8,0,1,9,6,1,1708,6,339,1,25,1,1,1
31,11,3,7,1,4,0,1,7,4,1,2887,11,122,1,34,1,1,1
218,2,35,32,0,0,1,0,2,0,0,274,0,11,0,97,0,0,0
36,8,1,6,1,9,0,1,12,5,1,2003,11,357,1,35,1,1,1
539,3,37,7,0,1,1,0,0,1,0,505,0,27,0,90,0,0,0
422,3,31,30,0,0,1,0,4,1,0,469,1,32,0,92,0,0,0
5,9,0,8,1,9,0,1,14,7,1,981,10,104,1,41,1,1,1
283,1,21,17,0,1,1,0,4,0,0,428,0,45,0,92,0,0,0
62,3,20,15,0,2,1,0,1,1,0,395,1,43,0,79,0,0,0
11,8,1,9,1,3,0,1,14,8,1,938,10,356,1,46,1,1,1
576,4,23,14,0,2,1,0,3,0,0,255,0,16,0,94,0,0,0
81,1,37,42,0,2,1,0,4,0,0,131,1,43,0,97,0,0,0
13,10,4,9,1,5,0,1,11,7,1,2917,8,247,1,34,1,1,1
466,1,21,15,0,0,1,0,0,1,0,235,1,41,0,72,0,0,0
1,8,1,1,1,5,0,1,8,8,1,2199,14,246,1,5,1,1,1
13,12,0,7,1,7,0,1,6,6,1,908,12,296,1,2,1,1,1
575,1,31,49,0,2,1,0,0,1,0,772,1,38,0,77,0,0,0
47,8,3,6,1,3,0,1,14,5,1,1023,7,493,1,5,1,1,1
44,14,2,8,1,7,0,1,8,8,1,2965,13,185,1,32,1,1,1
435,4,16,38,0,2,1,0,4,0,0,489,0,42,0,73,0,0,0
383,1,10,23,0,1,1,0,4,1,0,682,0,23,0,70,0,0,0
107,3,17,42,0,2,1,0,4,1,0,508,0,20,0,95,0,0,0
42,14,4,6,1,3,0,1,5,9,1,1412,11,288,1,10,1,1,1
142,1,18,19,0,2,1,0,3,1,0,164,0,21,0,87,0,0,0
28,10,4,1,1,4,0,1,14,6,1,1255,5,211,1,28,1,1,1
11,14,2,6,1,6,0,1,5,7,1,1178,10,214,1,48,1,1,1
512,1,32,8,0,2,1,0,1,1,0,752,0,20,0,81,0,0,0
443,5,12,19,0,1,1,0,2,0,0,233,0,49,0,73,0,0,0
35,11,0,9,1,5,0,1,11,8,1,1280,7,349,1,35,1,1,1
194,1,13,11,0,1,1,0,2,1,0,779,0,46,0,79,0,0,0
211,4,18,27,0,0,1,0,1,1,0,704,0,32,0,94,0,0,0
261,1,38,43,0,0,1,0,3,0,0,516,1,34,0,82,0,0,0
477,4,14,40,0,0,1,0,1,1,0,272,0,20,0,97,0,0,0
26,14,1,9,1,9,0,1,10,4,1,903,11,157,1,13,1,1,1
5,7,2,8,1,8,0,1,12,5,1,1857,14,498,1,41,1,1,1
393,5,21,31,0,0,1,0,4,1,0,637,1,35,0,85,0,0,0
94,2,12,32,0,2,1,0,2,1,0,717,0,22,0,85,0,0,0
47,5,16,14,0,1,1,0,1,0,0,757,1,46,0,93,0,0,0
478,2,22,16,0,1,1,0,3,1,0,466,0,14,0,87,0,0,0
36,14,3,6,1,3,0,1,13,5,1,958,9,477,1,17,1,1,1
50,2,30,46,0,0,1,0,1,0,0,753,1,37,0,79,0,0,0
15,7,2,1,1,6,0,1,7,8,1,2878,6,414,1,35,1,1,1
560,5,38,30,0,0,1,0,0,0,0,102,0,25,0,75,0,0,0
46,14,4,4,1,5,0,1,12,6,1,2564,11,333,1,5,1,1,1
261,4,34,38,0,0,1,0,3,1,0,722,0,39,0,85,0,0,0
495,3,14,16,0,2,1,0,0,0,0,212,0,45,0,93,0,0,0
141,3,37,43,0,2,1,0,4,0,0,398,1,43,0,85,0,0,0
254,4,34,16,0,2,1,0,3,0,0,534,1,18,0,75,0,0,0
417,5,11,24,0,1,1,0,3,1,0,329,1,34,0,80,0,0,0
530,1,22,8,0,1,1,0,1,0,0,302,0,25,0,72,0,0,0
366,2,16,30,0,1,1,0,4,0,0,742,0,11,0,85,0,0,0
98,4,14,30,0,1,1,0,4,0,0,760,1,33,0,87,0,0,0
23,12,0,7,1,4,0,1,13,8,1,1399,13,312,1,18,1,1,1
1,12,1,2,1,7,0,1,9,9,1,994,12,264,1,4,1,1,1
145,2,37,32,0,1,1,0,3,0,0,549,0,30,0,73,0,0,0
343,2,10,44,0,2,1,0,2,1,0,773,1,39,0,93,0,0,0
482,2,26,5,0,2,1,0,3,0,0,509,0,31,0,82,0,0,0
589,1,27,24,0,1,1,0,1,0,0,383,1,17,0,88,0,0,0
421,5,26,41,0,0,1,0,3,0,0,281,0,38,0,85,0,0,0
143,5,8,43,0,2,1,0,3,0,0,765,1,43,0,75,0,0,0
323,5,7,7,0,2,1,0,1,1,0,285,0,48,0,94,0,0,0
48,2,24,23,0,2,1,0,2,1,0,238,0,39,0,96,0,0,0
286,5,20,19,0,1,1,0,1,1,0,216,1,26,0,75,0,0,0
192,3,22,41,0,1,1,0,1,1,0,631,0,17,0,70,0,0,0
335,5,25,47,0,0,1,0,3,0,0,430,0,14,0,71,0,0,0
296,2,30,15,0,0,1,0,0,1,0,152,1,20,0,75,0,0,0
201,2,38,13,0,0,1,0,0,0,0,411,1,11,0,76,0,0,0
109,4,6,49,0,0,1,0,2,1,0,582,1,33,0,79,0,0,0
32,5,1,3,1,3,0,1,14,4,1,819,13,299,1,16,1,1,1
191,1,37,27,0,2,1,0,0,0,0,389,0,16,0,97,0,0,0
19,9,1,1,1,8,0,1,11,4,1,2956,8,410,1,38,1,1,1
311,3,10,44,0,2,1,0,1,1,0,149,0,27,0,93,0,0,0
32,11,0,5,1,8,0,1,7,9,1,1218,10,254,1,4,1,1,1
157,4,32,47,0,2,1,0,2,0,0,393,0,33,0,75,0,0,0
432,1,31,41,0,2,1,0,2,1,0,266,1,11,0,70,0,0,0
321,4,19,27,0,2,1,0,4,0,0,162,1,23,0,89,0,0,0
423,1,23,18,0,2,1,0,2,1,0,798,1,16,0,87,0,0,0
430,1,39,49,0,0,1,0,4,1,0,352,0,34,0,77,0,0,0
184,1,26,28,0,0,1,0,0,1,0,185,0,28,0,91,0,0,0
6,9,4,4,1,3,0,1,7,9,1,2342,8,266,1,2,1,1,1
335,4,24,26,0,0,1,0,0,1,0,513,0,13,0,86,0,0,0
549,5,25,10,0,0,1,0,2,1,0,687,0,12,0,97,0,0,0
409,2,6,11,0,1,1,0,0,0,0,192,0,16,0,96,0,0,0
506,1,36,34,0,2,1,0,0,0,0,281,0,15,0,76,0,0,0
449,2,38,23,0,0,1,0,0,0,0,680,1,16,0,88,0,0,0
383,2,19,29,0,1,1,0,0,0,0,562,0,45,0,70,0,0,0
398,2,21,48,0,0,1,0,1,0,0,179,0,47,0,97,0,0,0
369,4,18,39,0,1,1,0,0,0,0,215,0,42,0,77,0,0,0
22,5,0,2,1,4,0,1,7,6,1,2416,7,452,1,45,1,1,1
208,4,15,32,0,1,1,0,0,0,0,173,0,29,0,91,0,0,0
372,1,31,15,0,1,1,0,0,0,0,721,1,19,0,84,0,0,0
492,5,35,41,0,0,1,0,4,1,0,347,0,38,0,99,0,0,0
382,4,28,28,0,2,1,0,3,1,0,736,0,11,0,85,0,0,0
402,3,34,21,0,1,1,0,4,1,0,695,1,46,0,93,0,0,0
371,5,39,20,0,1,1,0,3,1,0,336,1,23,0,77,0,0,0
244,1,9,19,0,1,1,0,1,0,0,525,1,18,0,76,0,0,0
118,4,5,43,0,0,1,0,3,0,0,592,1,36,0,70,0,0,0
316,3,20,20,0,1,1,0,3,0,0,377,0,48,0,96,0,0,0
319,2,10,28,0,2,1,0,1,0,0,549,0,24,0,79,0,0,0
422,1,6,49,0,1,1,0,4,1,0,470,0,12,0,91,0,0,0
221,1,31,12,0,0,1,0,1,0,0,481,0,28,0,89,0,0,0
32,9,0,7,1,5,0,1,7,3,1,2056,7,367,1,27,1,1,1
200,4,8,31,0,0,1,0,0,0,0,237,1,39,0,95,0,0,0
175,1,11,40,0,0,1,0,3,0,0,391,1,48,0,91,0,0,0
45,5,5,15,0,0,1,0,1,0,0,399,1,35,0,89,0,0,0
317,4,11,7,0,0,1,0,2,1,0,213,1,12,0,85,0,0,0
456,3,38,16,0,2,1,0,0,0,0,744,0,46,0,92,0,0,0
6,6,1,7,1,8,0,1,6,9,1,1925,5,108,1,44,1,1,1
73,3,23,10,0,2,1,0,1,1,0,699,1,49,0,73,0,0,0
477,1,34,31,0,2,1,0,4,1,0,495,0,21,0,73,0,0,0
212,4,7,34,0,0,1,0,3,0,0,200,1,27,0,97,0,0,0
46,3,27,21,0,0,1,0,3,0,0,287,0,11,0,92,0,0,0
325,2,22,14,0,2,1,0,0,1,0,772,1,38,0,88,0,0,0
121,3,38,48,0,2,1,0,2,0,0,414,0,11,0,94,0,0,0
15,14,0,0,1,6,0,1,14,5,1,2552,12,137,1,22,1,1,1
382,3,12,33,0,1,1,0,0,1,0,172,1,46,0,73,0,0,0
218,4,16,34,0,2,1,0,1,0,0,627,1,12,0,77,0,0,0
146,1,7,13,0,1,1,0,4,0,0,785,0,14,0,79,0,0,0
543,3,11,30,0,0,1,0,1,0,0,333,1,14,0,80,0,0,0
413,3,39,7,0,1,1,0,0,1,0,504,0,15,0,74,0,0,0
175,5,24,11,0,0,1,0,4,1,0,408,1,47,0,84,0,0,0
393,1,29,28,0,1,1,0,3,0,0,749,1,38,0,83,0,0,0
31,10,2,4,1,3,0,1,14,6,1,2433,8,271,1,26,1,1,1
559,2,27,16,0,1,1,0,4,1,0,460,1,22,0,99,0,0,0
582,2,11,37,0,1,1,0,3,1,0,130,0,46,0,93,0,0,0
255,3,7,14,0,0,1,0,3,0,0,169,0,26,0,92,0,0,0
32,4,39,47,0,2,1,0,4,1,0,563,1,33,0,70,0,0,0
45,2,15,29,0,2,1,0,1,0,0,161,0,27,0,70,0,0,0
316,1,39,27,0,2,1,0,3,1,0,333,0,36,0,71,0,0,0
450,1,15,43,0,2,1,0,4,0,0,767,0,10,0,85,0,0,0
16,10,1,8,1,5,0,1,7,5,1,896,5,310,1,36,1,1,1
6,11,3,9,1,9,0,1,9,8,1,2671,8,426,1,6,1,1,1
563,5,25,40,0,2,1,0,4,1,0,614,1,33,0,87,0,0,0
248,2,32,42,0,1,1,0,0,1,0,120,0,15,0,89,0,0,0
46,10,0,1,1,8,0,1,13,3,1,1308,5,348,1,46,1,1,1
569,4,30,9,0,1,1,0,4,1,0,162,1,41,0,99,0,0,0
115,4,10,22,0,1,1,0,0,1,0,521,0,22,0,80,0,0,0
488,4,10,28,0,0,1,0,4,1,0,494,0,32,0,73,0,0,0
440,3,11,43,0,2,1,0,0,1,0,216,0,39,0,88,0,0,0
10,12,2,0,1,8,0,1,10,5,1,1685,12,484,1,26,1,1,1
233,1,35,21,0,0,1,0,4,1,0,153,1,22,0,83,0,0,0
5,14,3,4,1,8,0,1,7,7,1,1143,7,365,1,34,1,1,1
37,9,4,1,1,3,0,1,14,5,1,1573,14,101,1,42,1,1,1
481,2,5,13,0,2,1,0,0,0,0,590,1,26,0,75,0,0,0
201,2,36,48,0,1,1,0,4,1,0,444,1,35,0,77,0,0,0
38,5,0,8,1,5,0,1,10,8,1,802,8,350,1,14,1,1,1
146,5,28,21,0,1,1,0,2,1,0,666,0,11,0,96,0,0,0
138,3,9,6,0,0,1,0,3,0,0,198,0,28,0,96,0,0,0
503,3,8,10,0,1,1,0,0,1,0,684,0,26,0,94,0,0,0
398,3,16,21,0,2,1,0,2,0,0,698,1,24,0,95,0,0,0
86,3,18,7,0,1,1,0,2,1,0,490,1,45,0,92,0,0,0
591,3,24,47,0,0,1,0,3,0,0,326,1,14,0,70,0,0,0
13,9,3,7,1,7,0,1,13,6,1,2215,12,383,1,43,1,1,1
70,5,9,49,0,2,1,0,3,1,0,356,1,24,0,81,0,0,0
394,1,9,41,0,1,1,0,2,0,0,718,1,34,0,95,0,0,0
37,8,2,2,1,6,0,1,5,5,1,2482,12,148,1,25,1,1,1
4,6,0,0,1,5,0,1,11,9,1,2905,9,182,1,5,1,1,1
172,2,13,28,0,1,1,0,3,1,0,135,0,48,0,89,0,0,0
598,5,33,40,0,0,1,0,2,1,0,130,0,17,0,99,0,0,0
279,1,6,10,0,2,1,0,2,0,0,361,1,36,0,75,0,0,0
503,2,11,9,0,1,1,0,4,0,0,201,0,38,0,86,0,0,0
51,2,13,24,0,0,1,0,3,1,0,264,1,21,0,71,0,0,0
404,3,35,46,0,0,1,0,0,1,0,339,0,36,0,70,0,0,0
13,10,2,4,1,3,0,1,12,3,1,1247,12,454,1,40,1,1,1
21,9,2,0,1,3,0,1,11,3,1,1176,7,137,1,33,1,1,1
470,1,36,13,0,2,1,0,0,0,0,651,1,25,0,98,0,0,0
70,2,32,14,0,0,1,0,3,1,0,486,0,25,0,79,0,0,0
2,11,3,1,1,6,0,1,12,9,1,1842,11,459,1,32,1,1,1
468,5,10,32,0,1,1,0,3,0,0,306,0,48,0,76,0,0,0
18,12,2,1,1,4,0,1,5,5,1,1635,5,416,1,2,1,1,1
100,4,17,19,0,1,1,0,2,1,0,429,0,28,0,81,0,0,0
583,2,32,33,0,1,1,0,3,1,0,352,0,32,0,86,0,0,0
347,5,37,40,0,2,1,0,2,0,0,696,1,48,0,76,0,0,0
296,4,32,12,0,0,1,0,2,0,0,170,0,42,0,86,0,0,0
49,14,3,8,1,9,0,1,13,7,1,1312,13,246,1,0,1,1,1
159,4,32,21,0,0,1,0,2,1,0,750,1,42,0,93,0,0,0
156,1,26,12,0,2,1,0,0,1,0,333,0,12,0,82,0,0,0
129,2,16,9,0,0,1,0,1,0,0,238,1,37,0,81,0,0,0
352,5,7,30,0,2,1,0,4,0,0,494,0,21,0,70,0,0,0
35,5,13,41,0,2,1,0,4,0,0,143,1,20,0,85,0,0,0
35,6,2,8,1,9,0,1,11,4,1,1406,9,180,1,13,1,1,1
429,5,34,32,0,0,1,0,2,1,0,754,0,34,0,94,0,0,0
228,3,24,30,0,1,1,0,3,1,0,643,1,28,0,73,0,0,0
526,5,12,15,0,2,1,0,2,1,0,290,0,21,0,89,0,0,0
83,4,38,26,0,1,1,0,4,1,0,277,0,47,0,81,0,0,0
26,10,2,5,1,7,0,1,14,8,1,917,14,291,1,25,1,1,1
15,13,4,5,1,5,0,1,12,9,1,1172,12,404,1,24,1,1,1
34,6,4,7,1,7,0,1,9,6,1,2864,7,190,1,9,1,1,1
590,1,13,27,0,0,1,0,2,1,0,731,1,42,0,88,0,0,0
553,3,25,7,0,2,1,0,2,1,0,103,1,10,0,80,0,0,0
28,12,2,9,1,4,0,1,13,7,1,1214,10,295,1,4,1,1,1
70,3,34,33,0,2,1,0,2,0,0,131,0,30,0,82,0,0,0
485,4,37,31,0,0,1,0,2,1,0,555,0,40,0,92,0,0,0
192,1,19,20,0,0,1,0,1,1,0,210,1,41,0,78,0,0,0
432,1,16,8,0,1,1,0,4,0,0,516,0,40,0,88,0,0,0
48,12,2,2,1,9,0,1,5,6,1,1136,13,202,1,24,1,1,1
262,1,33,5,0,1,1,0,3,0,0,285,1,23,0,76,0,0,0
33,9,2,1,1,5,0,1,7,3,1,1177,12,462,1,16,1,1,1
301,4,25,46,0,1,1,0,0,0,0,411,1,11,0,81,0,0,0
23,12,3,1,1,7,0,1,10,7,1,2061,5,215,1,11,1,1,1
325,5,38,42,0,1,1,0,2,0,0,158,1,18,0,90,0,0,0
41,8,2,0,1,9,0,1,5,6,1,1268,10,368,1,2,1,1,1
80,1,7,25,0,2,1,0,3,0,0,219,0,29,0,86,0,0,0
189,1,23,21,0,1,1,0,2,1,0,364,0,46,0,71,0,0,0
234,2,5,28,0,2,1,0,2,1,0,796,1,37,0,81,0,0,0
